road_name,latitude,longitude,radius
HUME FREEWAY,-37.52100115609524,144.94840120509522,0.05
HUME FREEWAY,-37.52056467128572,144.9484606832857,0.05
HUME FREEWAY,-37.52012818647619,144.94852016147618,0.05
HUME FREEWAY,-37.519691701666666,144.94857963966666,0.05
HUME FREEWAY,-37.51925521685715,144.94863911785714,0.05
HUME FREEWAY,-37.51881873204762,144.94869859604762,0.05
HUME FREEWAY,-37.518382247238094,144.9487580742381,0.05
HUME FREEWAY,-37.517945762428575,144.94881755242855,0.05
HUME FREEWAY,-37.51750927761905,144.94887703061903,0.05
HUME FREEWAY,-37.51707279280953,144.9489365088095,0.05
PRINCES FREEWAY,-37.930212611,144.627850709,0.05
PRINCES FREEWAY,-37.930466014846154,144.62738387146155,0.05
PRINCES FREEWAY,-37.93071941869231,144.62691703392306,0.05
PRINCES FREEWAY,-37.930972822538465,144.6264501963846,0.05
PRINCES FREEWAY,-37.93122622638462,144.62598335884616,0.05
PRINCES FREEWAY,-37.93147963023077,144.6255165213077,0.05
PRINCES FREEWAY,-37.93173303407693,144.62504968376922,0.05
PRINCES FREEWAY,-37.93198643792308,144.62458284623077,0.05
PRINCES FREEWAY,-37.93223984176923,144.6241160086923,0.05
PRINCES FREEWAY,-37.93249324561538,144.62364917115386,0.05
PRINCES FREEWAY,-37.93274664946154,144.62318233361538,0.05
PRINCES FREEWAY,-37.933000053307694,144.62271549607692,0.05
PRINCES FREEWAY,-37.933253457153846,144.62224865853847,0.05
PRINCES FREEWAY,-37.933506861000005,144.621781821,0.05
PRINCES FREEWAY,-37.93376026484616,144.62131498346153,0.05
PRINCES FREEWAY,-37.93401366869231,144.62084814592308,0.05
PRINCES FREEWAY,-37.93426707253846,144.62038130838462,0.05
PRINCES FREEWAY,-37.93452047638462,144.61991447084614,0.05
PRINCES FREEWAY,-37.93477388023077,144.6194476333077,0.05
PRINCES FREEWAY,-37.935027284076924,144.61898079576923,0.05
PRINCES FREEWAY,-37.935280687923076,144.61851395823078,0.05
PRINCES FREEWAY,-37.935534091769235,144.6180471206923,0.05
PRINCES FREEWAY,-37.935787495615386,144.61758028315384,0.05
PRINCES FREEWAY,-37.93604089946154,144.6171134456154,0.05
PRINCES FREEWAY,-37.93629430330769,144.61664660807693,0.05
PRINCES FREEWAY,-37.93654770715385,144.61617977053845,0.05
EASTLINK,-37.85829676,145.212494469,0.05
WEST GATE FREEWAY,-37.824408014,144.867674173,0.05
FRANKSTON FREEWAY,-38.131642674,145.135233774,0.05
FRANKSTON FREEWAY,-38.131248076,145.1349628005,0.05
FRANKSTON FREEWAY,-38.130853478,145.134691827,0.05
FRANKSTON FREEWAY,-38.13045888,145.1344208535,0.05
FRANKSTON FREEWAY,-38.130064282,145.13414988,0.05
FRANKSTON FREEWAY,-38.129669684,145.1338789065,0.05
EASTLINK,-38.092220932,145.152630511,0.05
EASTLINK,-38.092025570894734,145.1531447573158,0.05
EASTLINK,-38.09183020978947,145.1536590036316,0.05
EASTLINK,-38.09163484868421,145.15417324994738,0.05
EASTLINK,-38.091439487578945,145.15468749626316,0.05
EASTLINK,-38.09124412647368,145.15520174257895,0.05
EASTLINK,-38.09104876536842,145.15571598889474,0.05
EASTLINK,-38.09085340426316,145.15623023521053,0.05
EASTLINK,-38.090658043157894,145.15674448152632,0.05
EASTLINK,-38.09046268205263,145.1572587278421,0.05
EASTLINK,-38.09026732094736,145.1577729741579,0.05
EASTLINK,-38.0900719598421,145.15828722047368,0.05
EASTLINK,-38.089876598736836,145.15880146678947,0.05
EASTLINK,-38.089681237631574,145.15931571310526,0.05
EASTLINK,-38.08948587652631,145.15982995942105,0.05
EASTLINK,-38.08929051542105,145.16034420573683,0.05
EASTLINK,-38.089095154315785,145.16085845205262,0.05
EASTLINK,-38.08889979321052,145.1613726983684,0.05
EASTLINK,-38.08870443210526,145.1618869446842,0.05
MORNINGTON PENINSULA FREEWAY,-38.090951024,145.151828266,0.05
MORNINGTON PENINSULA FREEWAY,-38.09054760176923,145.15159513715383,0.05
MORNINGTON PENINSULA FREEWAY,-38.09014417953846,145.1513620083077,0.05
MORNINGTON PENINSULA FREEWAY,-38.089740757307695,145.15112887946154,0.05
MORNINGTON PENINSULA FREEWAY,-38.08933733507692,145.15089575061538,0.05
MORNINGTON PENINSULA FREEWAY,-38.08893391284615,145.15066262176924,0.05
MORNINGTON PENINSULA FREEWAY,-38.08853049061538,145.15042949292308,0.05
MORNINGTON PENINSULA FREEWAY,-38.088127068384615,145.15019636407692,0.05
MORNINGTON PENINSULA FREEWAY,-38.08772364615385,145.14996323523076,0.05
MORNINGTON PENINSULA FREEWAY,-38.08732022392308,145.14973010638462,0.05
MORNINGTON PENINSULA FREEWAY,-38.086916801692304,145.14949697753846,0.05
MORNINGTON PENINSULA FREEWAY,-38.086513379461536,145.1492638486923,0.05
MORNINGTON PENINSULA FREEWAY,-38.08610995723077,145.14903071984617,0.05
TULLAMARINE FREEWAY,-37.695409757,144.886398631,0.05
TULLAMARINE FREEWAY,-37.6957831388,144.88661106039999,0.05
TULLAMARINE FREEWAY,-37.6961565206,144.88682348979998,0.05
TULLAMARINE FREEWAY,-37.6965299024,144.8870359192,0.05
TULLAMARINE FREEWAY,-37.6969032842,144.8872483486,0.05
WESTERN RING ROAD,-37.798720826,144.790137756,0.05
WESTERN RING ROAD,-37.798931024,144.790499518,0.05
CITYLINK,-37.813121908,144.934140838,0.05
CITYLINK,-37.813416021500004,144.934137981,0.05
MORNINGTON PENINSULA FREEWAY,-38.353503574,144.930577234,0.05
MORNINGTON PENINSULA FREEWAY,-38.35323604961538,144.931020872,0.05
MORNINGTON PENINSULA FREEWAY,-38.35296852523077,144.93146450999998,0.05
MORNINGTON PENINSULA FREEWAY,-38.35270100084615,144.931908148,0.05
MORNINGTON PENINSULA FREEWAY,-38.35243347646154,144.932351786,0.05
MORNINGTON PENINSULA FREEWAY,-38.35216595207692,144.932795424,0.05
MORNINGTON PENINSULA FREEWAY,-38.35189842769231,144.93323906199998,0.05
MORNINGTON PENINSULA FREEWAY,-38.351630903307694,144.9336827,0.05
MORNINGTON PENINSULA FREEWAY,-38.351363378923075,144.934126338,0.05
MORNINGTON PENINSULA FREEWAY,-38.351095854538464,144.934569976,0.05
MORNINGTON PENINSULA FREEWAY,-38.350828330153846,144.93501361399998,0.05
MORNINGTON PENINSULA FREEWAY,-38.350560805769234,144.935457252,0.05
MORNINGTON PENINSULA FREEWAY,-38.350293281384616,144.93590089,0.05
MORNINGTON PENINSULA FREEWAY,-38.350025757000004,144.936344528,0.05
MORNINGTON PENINSULA FREEWAY,-38.349758232615386,144.93678816599999,0.05
MORNINGTON PENINSULA FREEWAY,-38.34949070823077,144.937231804,0.05
MORNINGTON PENINSULA FREEWAY,-38.349223183846156,144.937675442,0.05
MORNINGTON PENINSULA FREEWAY,-38.34895565946154,144.93811907999998,0.05
MORNINGTON PENINSULA FREEWAY,-38.34868813507693,144.938562718,0.05
MORNINGTON PENINSULA FREEWAY,-38.34842061069231,144.939006356,0.05
MORNINGTON PENINSULA FREEWAY,-38.34815308630769,144.939449994,0.05
MORNINGTON PENINSULA FREEWAY,-38.34788556192308,144.93989363199998,0.05
MORNINGTON PENINSULA FREEWAY,-38.34761803753846,144.94033727,0.05
MORNINGTON PENINSULA FREEWAY,-38.34735051315385,144.940780908,0.05
MORNINGTON PENINSULA FREEWAY,-38.34708298876923,144.941224546,0.05
MORNINGTON PENINSULA FREEWAY,-38.34681546438462,144.94166818399998,0.05
CITYLINK,-37.787720085,144.938976382,0.05
CITYLINK,-37.788041742999994,144.93875733599998,0.05
MORNINGTON PENINSULA FREEWAY,-38.216863315,145.129259056,0.05
MORNINGTON PENINSULA FREEWAY,-38.21729399907692,145.12915356023078,0.05
MORNINGTON PENINSULA FREEWAY,-38.21772468315385,145.12904806446153,0.05
MORNINGTON PENINSULA FREEWAY,-38.218155367230764,145.1289425686923,0.05
MORNINGTON PENINSULA FREEWAY,-38.21858605130769,145.12883707292306,0.05
MORNINGTON PENINSULA FREEWAY,-38.21901673538461,145.12873157715384,0.05
MORNINGTON PENINSULA FREEWAY,-38.21944741946154,145.1286260813846,0.05
MORNINGTON PENINSULA FREEWAY,-38.21987810353846,145.12852058561538,0.05
MORNINGTON PENINSULA FREEWAY,-38.22030878761538,145.12841508984616,0.05
MORNINGTON PENINSULA FREEWAY,-38.220739471692305,145.1283095940769,0.05
MORNINGTON PENINSULA FREEWAY,-38.22117015576923,145.1282040983077,0.05
MORNINGTON PENINSULA FREEWAY,-38.221600839846154,145.12809860253844,0.05
MORNINGTON PENINSULA FREEWAY,-38.22203152392308,145.12799310676922,0.05
MORNINGTON PENINSULA FREEWAY,-38.222462207999996,145.127887611,0.05
MORNINGTON PENINSULA FREEWAY,-38.22289289207692,145.12778211523076,0.05
MORNINGTON PENINSULA FREEWAY,-38.223323576153845,145.12767661946154,0.05
MORNINGTON PENINSULA FREEWAY,-38.22375426023077,145.1275711236923,0.05
MORNINGTON PENINSULA FREEWAY,-38.224184944307694,145.12746562792307,0.05
MORNINGTON PENINSULA FREEWAY,-38.22461562838462,145.12736013215383,0.05
MORNINGTON PENINSULA FREEWAY,-38.22504631246154,145.1272546363846,0.05
MORNINGTON PENINSULA FREEWAY,-38.22547699653846,145.1271491406154,0.05
MORNINGTON PENINSULA FREEWAY,-38.225907680615386,145.12704364484614,0.05
MORNINGTON PENINSULA FREEWAY,-38.22633836469231,145.12693814907692,0.05
MORNINGTON PENINSULA FREEWAY,-38.226769048769235,145.12683265330767,0.05
MORNINGTON PENINSULA FREEWAY,-38.22719973284615,145.12672715753845,0.05
MORNINGTON PENINSULA FREEWAY,-38.22763041692308,145.1266216617692,0.05
MONASH FREEWAY,-37.838838764,145.038043269,0.05
WEST GATE FREEWAY,-37.828026799,144.954999002,0.05
WEST GATE FREEWAY,-37.82574933,144.942407272,0.05
WEST GATE FREEWAY,-37.825721483,144.9419165472,0.05
WEST GATE FREEWAY,-37.825693636000004,144.9414258224,0.05
WEST GATE FREEWAY,-37.825665789,144.9409350976,0.05
WEST GATE FREEWAY,-37.825637942,144.9404443728,0.05
WESTERN FREEWAY,-37.79924813,144.792164332,0.05
WESTERN FREEWAY,-37.79935450027273,144.79268702936363,0.05
WESTERN FREEWAY,-37.79946087054546,144.79320972672727,0.05
WESTERN FREEWAY,-37.799567240818185,144.7937324240909,0.05
WESTERN FREEWAY,-37.79967361109091,144.79425512145454,0.05
WESTERN FREEWAY,-37.799779981363635,144.79477781881818,0.05
WESTERN FREEWAY,-37.79988635163637,144.7953005161818,0.05
WESTERN FREEWAY,-37.79999272190909,144.79582321354545,0.05
WESTERN FREEWAY,-37.80009909218182,144.79634591090908,0.05
WESTERN FREEWAY,-37.80020546245454,144.79686860827272,0.05
WESTERN FREEWAY,-37.800311832727274,144.79739130563635,0.05
MORNINGTON PENINSULA FREEWAY,-38.300395096,145.033035374,0.05
MORNINGTON PENINSULA FREEWAY,-38.300098840625004,145.033459998,0.05
MORNINGTON PENINSULA FREEWAY,-38.299802585250006,145.03388462200002,0.05
MORNINGTON PENINSULA FREEWAY,-38.299506329875,145.03430924600002,0.05
MORNINGTON PENINSULA FREEWAY,-38.2992100745,145.03473387000003,0.05
MORNINGTON PENINSULA FREEWAY,-38.298913819125005,145.035158494,0.05
MORNINGTON PENINSULA FREEWAY,-38.29861756375,145.035583118,0.05
MORNINGTON PENINSULA FREEWAY,-38.298321308375,145.036007742,0.05
BURNLEY TUNNEL,-37.823834687,144.977378547,0.05
WEST GATE FREEWAY,-37.83289322099989,144.904430937,0.05
WEST GATE FREEWAY,-37.832915464066566,144.90496373793334,0.05
WEST GATE FREEWAY,-37.83293770713324,144.90549653886666,0.05
WEST GATE FREEWAY,-37.832959950199914,144.9060293398,0.05
WEST GATE FREEWAY,-37.83298219326659,144.90656214073334,0.05
WEST GATE FREEWAY,-37.83300443633326,144.90709494166666,0.05
WEST GATE FREEWAY,-37.833026679399936,144.9076277426,0.05
WEST GATE FREEWAY,-37.83304892246661,144.90816054353334,0.05
WEST GATE FREEWAY,-37.83307116553328,144.90869334446666,0.05
WEST GATE FREEWAY,-37.83309340859996,144.9092261454,0.05
WEST GATE FREEWAY,-37.83311565166663,144.90975894633334,0.05
WEST GATE FREEWAY,-37.833137894733305,144.91029174726665,0.05
WEST GATE FREEWAY,-37.83316013779998,144.9108245482,0.05
WEST GATE FREEWAY,-37.83318238086665,144.91135734913334,0.05
WEST GATE FREEWAY,-37.83320462393333,144.91189015006665,0.05
CALDER FREEWAY,-37.70819522,144.820231374,0.05
CALDER FREEWAY,-37.70791027114286,144.81980112814287,0.05
CALDER FREEWAY,-37.707625322285715,144.8193708822857,0.05
CALDER FREEWAY,-37.70734037342857,144.81894063642858,0.05
CALDER FREEWAY,-37.70705542457143,144.81851039057142,0.05
CALDER FREEWAY,-37.706770475714286,144.8180801447143,0.05
CALDER FREEWAY,-37.70648552685714,144.81764989885713,0.05
CALDER FREEWAY,-37.706200578,144.817219653,0.05
CALDER FREEWAY,-37.70591562914286,144.81678940714286,0.05
CALDER FREEWAY,-37.705630680285715,144.8163591612857,0.05
CALDER FREEWAY,-37.70534573142857,144.81592891542857,0.05
CALDER FREEWAY,-37.70506078257143,144.8154986695714,0.05
CALDER FREEWAY,-37.70477583371429,144.81506842371428,0.05
CALDER FREEWAY,-37.704490884857144,144.81463817785712,0.05
MORNINGTON PENINSULA FREEWAY,-38.345883935,144.943662116,0.05
MORNINGTON PENINSULA FREEWAY,-38.34571431196,144.94416957008002,0.05
MORNINGTON PENINSULA FREEWAY,-38.34554468892,144.94467702416,0.05
MORNINGTON PENINSULA FREEWAY,-38.345375065880006,144.94518447824,0.05
MORNINGTON PENINSULA FREEWAY,-38.345205442840005,144.94569193232002,0.05
MORNINGTON PENINSULA FREEWAY,-38.3450358198,144.9461993864,0.05
MORNINGTON PENINSULA FREEWAY,-38.34486619676,144.94670684048,0.05
MORNINGTON PENINSULA FREEWAY,-38.34469657372,144.94721429456,0.05
MORNINGTON PENINSULA FREEWAY,-38.344526950680006,144.94772174864,0.05
MORNINGTON PENINSULA FREEWAY,-38.344357327640004,144.94822920272,0.05
MORNINGTON PENINSULA FREEWAY,-38.3441877046,144.9487366568,0.05
MORNINGTON PENINSULA FREEWAY,-38.34401808156,144.94924411088,0.05
MORNINGTON PENINSULA FREEWAY,-38.34384845852,144.94975156496,0.05
MORNINGTON PENINSULA FREEWAY,-38.343678835480006,144.95025901904,0.05
MORNINGTON PENINSULA FREEWAY,-38.343509212440004,144.95076647312,0.05
MORNINGTON PENINSULA FREEWAY,-38.3433395894,144.9512739272,0.05
MORNINGTON PENINSULA FREEWAY,-38.34316996636,144.95178138128,0.05
MORNINGTON PENINSULA FREEWAY,-38.34300034332,144.95228883536,0.05
MORNINGTON PENINSULA FREEWAY,-38.342830720280006,144.95279628944,0.05
MORNINGTON PENINSULA FREEWAY,-38.342661097240004,144.95330374352,0.05
MORNINGTON PENINSULA FREEWAY,-38.3424914742,144.9538111976,0.05
MORNINGTON PENINSULA FREEWAY,-38.34232185116,144.95431865167998,0.05
MORNINGTON PENINSULA FREEWAY,-38.34215222812,144.95482610576,0.05
MORNINGTON PENINSULA FREEWAY,-38.341982605080005,144.95533355984,0.05
MORNINGTON PENINSULA FREEWAY,-38.341812982040004,144.95584101391998,0.05
WESTERN RING ROAD,-37.82232239,144.810857652,0.05
WESTERN RING ROAD,-37.82268248971428,144.81118388057143,0.05
WESTERN RING ROAD,-37.82304258942857,144.81151010914286,0.05
WESTERN RING ROAD,-37.82340268914285,144.81183633771428,0.05
WESTERN RING ROAD,-37.823762788857145,144.81216256628574,0.05
WESTERN RING ROAD,-37.82412288857143,144.81248879485716,0.05
WESTERN RING ROAD,-37.824482988285716,144.81281502342858,0.05
EASTLINK,-37.979453405,145.192604174,0.05
EASTLINK,-37.97912479433334,145.19263337866667,0.05
EASTLINK,-37.97879618366667,145.19266258333332,0.05
MONASH FREEWAY,-37.938020516,145.196017329,0.05
MONASH FREEWAY,-37.93832549411111,145.1963981528889,0.05
MONASH FREEWAY,-37.93863047222222,145.19677897677778,0.05
MONASH FREEWAY,-37.93893545033333,145.19715980066667,0.05
MONASH FREEWAY,-37.93924042844444,145.19754062455556,0.05
MONASH FREEWAY,-37.93954540655556,145.19792144844445,0.05
MONASH FREEWAY,-37.93985038466667,145.19830227233334,0.05
MONASH FREEWAY,-37.94015536277778,145.19868309622223,0.05
MONASH FREEWAY,-37.94046034088889,145.19906392011112,0.05
FRANKSTON FREEWAY,-38.13257706,145.136120627,0.05
FRANKSTON FREEWAY,-38.1330216602,145.13614267332,0.05
FRANKSTON FREEWAY,-38.133466260400006,145.13616471964,0.05
FRANKSTON FREEWAY,-38.133910860600004,145.13618676596,0.05
FRANKSTON FREEWAY,-38.1343554608,145.13620881228,0.05
FRANKSTON FREEWAY,-38.134800061,145.1362308586,0.05
FRANKSTON FREEWAY,-38.135244661200005,145.13625290491998,0.05
FRANKSTON FREEWAY,-38.1356892614,145.13627495124,0.05
FRANKSTON FREEWAY,-38.1361338616,145.13629699756,0.05
FRANKSTON FREEWAY,-38.136578461800006,145.13631904388,0.05
FRANKSTON FREEWAY,-38.137023062000004,145.1363410902,0.05
FRANKSTON FREEWAY,-38.1374676622,145.13636313652,0.05
FRANKSTON FREEWAY,-38.1379122624,145.13638518284,0.05
FRANKSTON FREEWAY,-38.138356862600006,145.13640722916,0.05
FRANKSTON FREEWAY,-38.138801462800004,145.13642927548,0.05
FRANKSTON FREEWAY,-38.139246063,145.1364513218,0.05
FRANKSTON FREEWAY,-38.1396906632,145.13647336812,0.05
FRANKSTON FREEWAY,-38.140135263400005,145.13649541444,0.05
FRANKSTON FREEWAY,-38.1405798636,145.13651746076,0.05
FRANKSTON FREEWAY,-38.1410244638,145.13653950708002,0.05
FRANKSTON FREEWAY,-38.141469064000006,145.1365615534,0.05
FRANKSTON FREEWAY,-38.141913664200004,145.13658359972,0.05
FRANKSTON FREEWAY,-38.1423582644,145.13660564604,0.05
FRANKSTON FREEWAY,-38.1428028646,145.13662769236,0.05
FRANKSTON FREEWAY,-38.143247464800005,145.13664973868,0.05
MONASH FREEWAY,-37.893526992,145.135857643,0.05
MONASH FREEWAY,-37.89346743388889,145.1352962787778,0.05
MONASH FREEWAY,-37.893407875777775,145.13473491455557,0.05
MONASH FREEWAY,-37.893348317666664,145.13417355033334,0.05
MONASH FREEWAY,-37.89328875955555,145.13361218611112,0.05
MONASH FREEWAY,-37.89322920144445,145.13305082188887,0.05
MONASH FREEWAY,-37.89316964333334,145.13248945766665,0.05
MONASH FREEWAY,-37.893110085222226,145.13192809344443,0.05
MONASH FREEWAY,-37.893050527111114,145.1313667292222,0.05
PRINCES FREEWAY,-37.832552965,144.811141859,0.05
PRINCES FREEWAY,-37.83277816015,144.8106634618,0.05
PRINCES FREEWAY,-37.8330033553,144.8101850646,0.05
PRINCES FREEWAY,-37.833228550449995,144.8097066674,0.05
PRINCES FREEWAY,-37.833453745599996,144.8092282702,0.05
PRINCES FREEWAY,-37.83367894075,144.808749873,0.05
PRINCES FREEWAY,-37.8339041359,144.8082714758,0.05
PRINCES FREEWAY,-37.83412933105,144.8077930786,0.05
PRINCES FREEWAY,-37.834354526199995,144.80731468140002,0.05
PRINCES FREEWAY,-37.834579721349996,144.80683628420002,0.05
PRINCES FREEWAY,-37.8348049165,144.806357887,0.05
PRINCES FREEWAY,-37.83503011165,144.8058794898,0.05
PRINCES FREEWAY,-37.8352553068,144.8054010926,0.05
PRINCES FREEWAY,-37.835480501949995,144.8049226954,0.05
PRINCES FREEWAY,-37.835705697099996,144.8044442982,0.05
PRINCES FREEWAY,-37.83593089225,144.803965901,0.05
PRINCES FREEWAY,-37.8361560874,144.8034875038,0.05
PRINCES FREEWAY,-37.83638128255,144.8030091066,0.05
PRINCES FREEWAY,-37.836606477699995,144.8025307094,0.05
PRINCES FREEWAY,-37.836831672849996,144.8020523122,0.05
PRINCES FREEWAY,-37.837056868,144.801573915,0.05
PRINCES FREEWAY,-37.83728206315,144.8010955178,0.05
PRINCES FREEWAY,-37.8375072583,144.8006171206,0.05
PRINCES FREEWAY,-37.837732453449995,144.8001387234,0.05
PRINCES FREEWAY,-37.837957648599996,144.7996603262,0.05
PRINCES FREEWAY,-37.83818284375,144.799181929,0.05
PRINCES FREEWAY,-37.8384080389,144.79870353180002,0.05
PRINCES FREEWAY,-37.83863323405,144.79822513460002,0.05
PRINCES FREEWAY,-37.838858429199995,144.79774673740002,0.05
PRINCES FREEWAY,-37.839083624349996,144.79726834020002,0.05
PRINCES FREEWAY,-37.8393088195,144.79678994300002,0.05
PRINCES FREEWAY,-37.83953401465,144.7963115458,0.05
PRINCES FREEWAY,-37.8397592098,144.7958331486,0.05
PRINCES FREEWAY,-37.839984404949995,144.7953547514,0.05
PRINCES FREEWAY,-37.840209600099996,144.7948763542,0.05
PRINCES FREEWAY,-37.84043479525,144.794397957,0.05
PRINCES FREEWAY,-37.8406599904,144.7939195598,0.05
PRINCES FREEWAY,-37.84088518555,144.7934411626,0.05
PRINCES FREEWAY,-37.841110380699995,144.7929627654,0.05
PRINCES FREEWAY,-37.841335575849996,144.7924843682,0.05
AIRPORT DRIVE,-37.713121368,144.868867545,0.05
CALDER FREEWAY,-37.536817066,144.639603614,0.05
CALDER FREEWAY,-37.53647858265,144.63923725615,0.05
CALDER FREEWAY,-37.5361400993,144.6388708983,0.05
CALDER FREEWAY,-37.53580161595,144.63850454045001,0.05
CALDER FREEWAY,-37.5354631326,144.63813818260002,0.05
CALDER FREEWAY,-37.535124649249994,144.63777182475002,0.05
CALDER FREEWAY,-37.534786165899995,144.6374054669,0.05
CALDER FREEWAY,-37.534447682549995,144.63703910905,0.05
CALDER FREEWAY,-37.534109199199996,144.6366727512,0.05
CALDER FREEWAY,-37.53377071585,144.63630639335,0.05
CALDER FREEWAY,-37.5334322325,144.6359400355,0.05
CALDER FREEWAY,-37.53309374915,144.63557367765,0.05
CALDER FREEWAY,-37.5327552658,144.6352073198,0.05
CALDER FREEWAY,-37.53241678245,144.63484096195,0.05
CALDER FREEWAY,-37.5320782991,144.6344746041,0.05
CALDER FREEWAY,-37.53173981575,144.63410824624998,0.05
CALDER FREEWAY,-37.531401332399994,144.63374188839998,0.05
CALDER FREEWAY,-37.531062849049995,144.63337553054998,0.05
CALDER FREEWAY,-37.530724365699996,144.63300917269999,0.05
CALDER FREEWAY,-37.53038588235,144.63264281485,0.05
CITYLINK,-37.769088496,144.937209531,0.05
PRINCES FREEWAY,-37.829622027,144.81533732,0.05
PRINCES FREEWAY,-37.829917480666666,144.814972032,0.05
PRINCES FREEWAY,-37.83021293433333,144.814606744,0.05
CALDER FREEWAY,-37.726267591,144.851462728,0.05
CALDER FREEWAY,-37.72620393125,144.85099205425,0.05
CALDER FREEWAY,-37.7261402715,144.8505213805,0.05
CALDER FREEWAY,-37.72607661175,144.85005070674998,0.05
MONASH FREEWAY,-37.993650268,145.260328288,0.05
MONASH FREEWAY,-37.99344279090909,145.25985952727274,0.05
MONASH FREEWAY,-37.99323531381818,145.25939076654547,0.05
MONASH FREEWAY,-37.99302783672728,145.2589220058182,0.05
MONASH FREEWAY,-37.99282035963637,145.25845324509092,0.05
MONASH FREEWAY,-37.99261288254546,145.25798448436365,0.05
MONASH FREEWAY,-37.99240540545455,145.25751572363637,0.05
MONASH FREEWAY,-37.99219792836364,145.2570469629091,0.05
MONASH FREEWAY,-37.99199045127273,145.25657820218183,0.05
MONASH FREEWAY,-37.991782974181824,145.25610944145456,0.05
MONASH FREEWAY,-37.99157549709091,145.25564068072728,0.05
PRINCES FREEWAY,-38.090995133,145.496671095,0.05
PRINCES FREEWAY,-38.0908666158,145.49718102886666,0.05
PRINCES FREEWAY,-38.0907380986,145.49769096273334,0.05
PRINCES FREEWAY,-38.0906095814,145.4982008966,0.05
PRINCES FREEWAY,-38.0904810642,145.49871083046668,0.05
PRINCES FREEWAY,-38.090352547,145.49922076433333,0.05
PRINCES FREEWAY,-38.0902240298,145.4997306982,0.05
PRINCES FREEWAY,-38.0900955126,145.50024063206666,0.05
PRINCES FREEWAY,-38.0899669954,145.50075056593334,0.05
PRINCES FREEWAY,-38.0898384782,145.5012604998,0.05
PRINCES FREEWAY,-38.089709961,145.50177043366668,0.05
PRINCES FREEWAY,-38.0895814438,145.50228036753333,0.05
PRINCES FREEWAY,-38.089452926599996,145.5027903014,0.05
PRINCES FREEWAY,-38.0893244094,145.50330023526666,0.05
PRINCES FREEWAY,-38.089195892199996,145.50381016913335,0.05
CITYLINK,-37.733890237,144.924469637,0.05
WESTERN RING ROAD,-37.767697566,144.806040446,0.05
WESTERN RING ROAD,-37.76762375727778,144.80658407805555,0.05
WESTERN RING ROAD,-37.767549948555555,144.8071277101111,0.05
WESTERN RING ROAD,-37.767476139833335,144.80767134216666,0.05
WESTERN RING ROAD,-37.767402331111114,144.8082149742222,0.05
WESTERN RING ROAD,-37.767328522388894,144.8087586062778,0.05
WESTERN RING ROAD,-37.76725471366667,144.80930223833334,0.05
WESTERN RING ROAD,-37.767180904944446,144.8098458703889,0.05
WESTERN RING ROAD,-37.767107096222226,144.81038950244445,0.05
WESTERN RING ROAD,-37.7670332875,144.8109331345,0.05
WESTERN RING ROAD,-37.76695947877778,144.81147676655556,0.05
WESTERN RING ROAD,-37.76688567005556,144.8120203986111,0.05
WESTERN RING ROAD,-37.76681186133334,144.81256403066666,0.05
WESTERN RING ROAD,-37.76673805261111,144.81310766272222,0.05
WESTERN RING ROAD,-37.76666424388889,144.8136512947778,0.05
WESTERN RING ROAD,-37.76659043516667,144.81419492683335,0.05
WESTERN RING ROAD,-37.76651662644445,144.8147385588889,0.05
WESTERN RING ROAD,-37.76644281772222,144.81528219094446,0.05
PRINCES FREEWAY,-37.86906532,144.760124973,0.05
PRINCES FREEWAY,-37.869115984,144.75958992342856,0.05
PRINCES FREEWAY,-37.869166648,144.75905487385714,0.05
PRINCES FREEWAY,-37.869217311999996,144.7585198242857,0.05
PRINCES FREEWAY,-37.869267976,144.7579847747143,0.05
PRINCES FREEWAY,-37.86931864,144.75744972514286,0.05
PRINCES FREEWAY,-37.869369304,144.75691467557144,0.05
WEST GATE FREEWAY,-37.825148283,144.88541826,0.05
WEST GATE FREEWAY,-37.825170736333334,144.88596981733332,0.05
WEST GATE FREEWAY,-37.82519318966666,144.88652137466667,0.05
WESTERN RING ROAD,-37.799004617,144.790158066,0.05
WESTERN RING ROAD,-37.798748586,144.78977789150002,0.05
METROPOLITAN RING ROAD,-37.687547245,145.077794069,0.05
METROPOLITAN RING ROAD,-37.68747965025,145.07724283775,0.05
METROPOLITAN RING ROAD,-37.6874120555,145.0766916065,0.05
METROPOLITAN RING ROAD,-37.68734446075,145.07614037525,0.05
METROPOLITAN RING ROAD,-37.687276866,145.075589144,0.05
METROPOLITAN RING ROAD,-37.68720927125,145.07503791275,0.05
METROPOLITAN RING ROAD,-37.6871416765,145.0744866815,0.05
METROPOLITAN RING ROAD,-37.68707408175,145.07393545025,0.05
EASTLINK,-37.846432928,145.216729778,0.05
MONASH FREEWAY,-37.902741928,145.152733211,0.05
PRINCES FREEWAY,-37.841560771,144.792005971,0.05
PRINCES FREEWAY,-37.841774434,144.79155066135715,0.05
PRINCES FREEWAY,-37.841988097,144.7910953517143,0.05
PRINCES FREEWAY,-37.842201759999995,144.79064004207143,0.05
PRINCES FREEWAY,-37.842415423,144.79018473242857,0.05
PRINCES FREEWAY,-37.842629086,144.7897294227857,0.05
PRINCES FREEWAY,-37.842842749,144.78927411314285,0.05
PRINCES FREEWAY,-37.843056411999996,144.78881880350002,0.05
PRINCES FREEWAY,-37.843270075,144.78836349385716,0.05
